file_path,category,foreground_label,background_label
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4bLFS9KnHJU_30.000_40.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4eeCIydN--4_3.000_13.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4f2SbVHDPU8_30.000_40.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4fpXqwEe_hM_0.000_4.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4gSRzRQie2M_1.000_11.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4hMpfbdjIjo_40.000_50.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4hjW385XyHE_30.000_40.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4ks0_dkWNGw_10.000_20.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4lYCUB4REU0_30.000_40.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4le_42J5qkU_12.000_22.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4mswzuaZjnQ_30.000_40.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4muUnvSiceA_30.000_40.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4nsoFVx6MZ4_17.000_27.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4oDE5ldMtT4_30.000_40.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4pjcLnx3dMs_14.000_24.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4rZuOkQL4HY_30.000_40.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4rlpvDKiMMY_15.000_25.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y4v89TDGH3do_30.000_40.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y5-aW6ffdiys_100.000_110.000.wav,Cat,Cat,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y--sIMPsphRI_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y--7jZxfzemI_13.000_23.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y--L22BmDI6E_12.000_22.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-1UleAsNU_4_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-24cKdvEPHs_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-2XABjjB1tU_110.000_120.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-37X0bRVT0g_140.000_150.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-3L1zkUbHt8_21.000_31.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-4H1EUXNl5s_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-4ROHZMW7t0_5.000_15.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-4i49rWLl1o_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-4oBn8qurR4_25.000_35.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-5IoPSM59xM_9.000_19.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-5rnGk2e1ao_0.000_10.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-7T1vQ2CgdQ_10.000_20.000.wav,"dog+dog_bark,Alarm_bell_ringing",dog+dog_bark,Alarm_bell_ringing
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-7Y8Cmjdvuk_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-7khzUmnlm8_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-7v9JCLrISM_210.000_220.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-9P1IlNEgsM_0.000_8.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-9YohOxYZ0Q_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-A1G9vEhK58_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-BEt_WLaM_8_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-CEC5RoRUbU_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-Dqd4YgZL0k_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-EM6qEqk_H0_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-HBR6wrrhAs_0.000_10.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-HnhPxiYLLU_0.000_9.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-IHE1hhdtek_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-Io461is8Ko_120.000_130.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-JlAIil9iSE_8.000_18.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-K0wP_zCTvA_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-KzCxE1X5j0_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-L46ZLyp9R0_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-LqG7GIW8UQ_110.000_120.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-Nsu5Dm73Xw_0.000_10.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-O-s44NpuEo_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-OYEgBWbvr4_0.000_10.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-PWc49x8cyE_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-PxusaPCH98_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-QSTEXFuNZs_0.000_10.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-QhqFtXZ7NA_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-R47b72sQLU_4.000_14.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-R5D2ee48uQ_21.000_31.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-SL5sFIuhtg_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-T9PDWg_EeU_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-T9mK2krm2w_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-UIDQgPMztE_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-UxlFmoVuPo_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-VG70q026Bw_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-VPoLzHsw1s_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-VV6dIcGmwI_0.000_10.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-VbuWn-f52s_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-Vo3XijOlvc_70.000_80.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-W0tpODVUfQ_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-WelAtqGj1E_60.000_70.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-Y2x_3lyCqY_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-YEkSU7gXLw_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-ZBKA57bVj8_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-ZdP1MF8bIw_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-dvfWWc5bQ8_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-eHWGca4Z8U_50.000_60.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-ehQwV9uU8s_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-dkiBLyj6wA_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-cid4JHUyiI_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-bWroS6KQj4_26.000_36.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-_YEMHrl2QI_2.000_12.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-eoxW0xL72I_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-fugxRc4VhY_40.000_50.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-furRVKz4ac_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-hdg7DQaxW4_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-hqM85LZw7c_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-i0mmYppi18_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-iQlvp-lsY4_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-jQRCubyDVU_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-kCWX1wjibc_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-lHF9tBL2B8_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-lT-SZfrIIU_140.000_150.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-m5z0sH7kGE_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-mdPX2djAUY_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-mehDRbzJME_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-mn4rI21T-4_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-mt3E7_Ovlo_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-unossccIwI_0.000_5.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-umSSowXOX0_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-u-Id9BVvIc_2.000_12.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-tPtpv32DZw_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-sxwmvdgmWs_21.000_31.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-sgDyi4BY-0_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-sHWEPAUvmQ_50.000_60.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-rT-3LOGIjw_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-r7foRuzOuc_70.000_80.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-qfHOFxUwGQ_0.000_10.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-pdmLg5FbQY_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-pd7_XFFy0A_100.000_110.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-oRgzBsFneA_22.000_32.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-nveMLXxLn4_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-nvJc7KvBJ8_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-niT5wKbFOo_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-naZXDdh9Ps_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-wb18_6tLAE_50.000_60.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-yFeywhaivM_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-yX0TlfBiFg_12.000_22.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-yktClBEgbk_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-yspk7ebYkQ_20.000_30.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-za3Io5SExs_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0-uzle1hzoI_0.000_10.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y-zSFmp8e43E_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0Am_PbPUkuk_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0ApKTbVeSEU_21.000_31.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0BSidlvh4Ds_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0BTCY5xhrIY_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0BnyrbZz8Jk_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0BwiOU6alvQ_0.000_10.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0C3J02LHgVk_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0CRPp8k4wEo_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0CUHnK_Lh4s_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0CYxiRkfVhw_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0CgZR0f_yFs_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0EOJ3ZqLJDU_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0EjIJRg8ub4_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0FtYHAivI2E_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0Gggc7Vz7TI_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0Gxxzj2vopc_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0IGUZWhc9Go_10.000_20.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0J0sN1xeDZM_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0M20-hvyBvQ_110.000_120.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0M7CEfzzGm8_220.000_230.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0N3bFducxuc_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0NIW_5zr2zg_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0OLsNjg9Q_c_40.000_50.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0P2dMIUs6W0_21.000_31.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0Q_BPEl7_Vo_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0QkmP-TtIFo_300.000_310.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0RNKWKFds8Y_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0RxvhDsjL0M_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0UEClS6XhZ0_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0UhAR0Qt4UA_28.000_38.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0XED4i5Jkzw_300.000_310.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0XR0EQBxzZk_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0XUauSOwvzk_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0X_XBckLKj8_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0XouGEsWiQk_200.000_210.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0_J0BWiW7-k_12.000_22.000.wav,"dog+dog_bark,Vacuum_cleaner",dog+dog_bark,Vacuum_cleaner
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0a8RB5eOGJ4_30.000_40.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0br2bEMg6yg_23.000_33.000.wav,dog+dog_bark,dog+dog_bark,
/DATA_ROOT/Desktop/matcher/Datasets/DESED/data/dataset/audio/train/weak/Y0bveNubRkUI_0.000_10.000.wav,dog+dog_bark,dog+dog_bark,
